Round,Language,Fibonacci Number,Implementation,Time Elsaped,Operation Count
a849bbc47e7140279622f451688ad1ed,C,359,Dynamic,0.0000125160,2512
a849bbc47e7140279622f451688ad1ed,C,360,Iterative,0.0000005640,1080
a849bbc47e7140279622f451688ad1ed,C,360,Dynamic,0.0000135030,2519
a849bbc47e7140279622f451688ad1ed,C,361,Iterative,0.0000006470,1083
a849bbc47e7140279622f451688ad1ed,C,361,Dynamic,0.0000132630,2526
a849bbc47e7140279622f451688ad1ed,C,362,Iterative,0.0000006520,1086
a849bbc47e7140279622f451688ad1ed,C,362,Dynamic,0.0000137420,2533
a849bbc47e7140279622f451688ad1ed,C,363,Iterative,0.0000005780,1089
a849bbc47e7140279622f451688ad1ed,C,363,Dynamic,0.0000122800,2540
a849bbc47e7140279622f451688ad1ed,C,364,Iterative,0.0000005920,1092
a849bbc47e7140279622f451688ad1ed,C,364,Dynamic,0.0000135340,2547
a849bbc47e7140279622f451688ad1ed,C,365,Iterative,0.0000006600,1095
a849bbc47e7140279622f451688ad1ed,C,365,Dynamic,0.0000134830,2554
a849bbc47e7140279622f451688ad1ed,C,366,Iterative,0.0000006420,1098
a849bbc47e7140279622f451688ad1ed,C,366,Dynamic,0.0000134870,2561
a849bbc47e7140279622f451688ad1ed,C,367,Iterative,0.0000006060,1101
a849bbc47e7140279622f451688ad1ed,C,367,Dynamic,0.0000139000,2568
a849bbc47e7140279622f451688ad1ed,C,368,Iterative,0.0000005920,1104
a849bbc47e7140279622f451688ad1ed,C,368,Dynamic,0.0000133010,2575
a849bbc47e7140279622f451688ad1ed,C,369,Iterative,0.0000006580,1107
a849bbc47e7140279622f451688ad1ed,C,369,Dynamic,0.0000140510,2582
a849bbc47e7140279622f451688ad1ed,C,370,Iterative,0.0000005930,1110
a849bbc47e7140279622f451688ad1ed,C,370,Dynamic,0.0000142750,2589
a849bbc47e7140279622f451688ad1ed,C,371,Iterative,0.0000006170,1113
a849bbc47e7140279622f451688ad1ed,C,371,Dynamic,0.0000140110,2596
a849bbc47e7140279622f451688ad1ed,C,372,Iterative,0.0000006580,1116
a849bbc47e7140279622f451688ad1ed,C,372,Dynamic,0.0000142390,2603
a849bbc47e7140279622f451688ad1ed,C,373,Iterative,0.0000006620,1119
a849bbc47e7140279622f451688ad1ed,C,373,Dynamic,0.0000154020,2610
a849bbc47e7140279622f451688ad1ed,C,374,Iterative,0.0000006840,1122
a849bbc47e7140279622f451688ad1ed,C,374,Dynamic,0.0000136220,2617
a849bbc47e7140279622f451688ad1ed,C,375,Iterative,0.0000006150,1125
a849bbc47e7140279622f451688ad1ed,C,375,Dynamic,0.0000142680,2624
a849bbc47e7140279622f451688ad1ed,C,376,Iterative,0.0000006090,1128
a849bbc47e7140279622f451688ad1ed,C,376,Dynamic,0.0000127200,2631
a849bbc47e7140279622f451688ad1ed,C,377,Iterative,0.0000006780,1131
a849bbc47e7140279622f451688ad1ed,C,377,Dynamic,0.0000139980,2638
a849bbc47e7140279622f451688ad1ed,C,378,Iterative,0.0000006450,1134
a849bbc47e7140279622f451688ad1ed,C,378,Dynamic,0.0000140930,2645
a849bbc47e7140279622f451688ad1ed,C,379,Iterative,0.0000006750,1137
a849bbc47e7140279622f451688ad1ed,C,379,Dynamic,0.0000134120,2652
a849bbc47e7140279622f451688ad1ed,C,380,Iterative,0.0000006570,1140
a849bbc47e7140279622f451688ad1ed,C,380,Dynamic,0.0000130320,2659
a849bbc47e7140279622f451688ad1ed,C,381,Iterative,0.0000006240,1143
a849bbc47e7140279622f451688ad1ed,C,381,Dynamic,0.0000132810,2666
a849bbc47e7140279622f451688ad1ed,C,382,Iterative,0.0000007410,1146
a849bbc47e7140279622f451688ad1ed,C,382,Dynamic,0.0000148380,2673
a849bbc47e7140279622f451688ad1ed,C,383,Iterative,0.0000006460,1149
a849bbc47e7140279622f451688ad1ed,C,383,Dynamic,0.0000152190,2680
a849bbc47e7140279622f451688ad1ed,C,384,Iterative,0.0000006530,1152
a849bbc47e7140279622f451688ad1ed,C,384,Dynamic,0.0000134320,2687
a849bbc47e7140279622f451688ad1ed,C,385,Iterative,0.0000005930,1155
a849bbc47e7140279622f451688ad1ed,C,385,Dynamic,0.0000133800,2694
a849bbc47e7140279622f451688ad1ed,C,386,Iterative,0.0000006390,1158
a849bbc47e7140279622f451688ad1ed,C,386,Dynamic,0.0000136570,2701
a849bbc47e7140279622f451688ad1ed,C,387,Iterative,0.0000007530,1161
a849bbc47e7140279622f451688ad1ed,C,387,Dynamic,0.0000137140,2708
a849bbc47e7140279622f451688ad1ed,C,388,Iterative,0.0000006950,1164
a849bbc47e7140279622f451688ad1ed,C,388,Dynamic,0.0000129900,2715
a849bbc47e7140279622f451688ad1ed,C,389,Iterative,0.0000006750,1167
a849bbc47e7140279622f451688ad1ed,C,389,Dynamic,0.0000151600,2722
a849bbc47e7140279622f451688ad1ed,C,390,Iterative,0.0000008220,1170
a849bbc47e7140279622f451688ad1ed,C,390,Dynamic,0.0000141360,2729
a849bbc47e7140279622f451688ad1ed,C,391,Iterative,0.0000006710,1173
a849bbc47e7140279622f451688ad1ed,C,391,Dynamic,0.0000136290,2736
a849bbc47e7140279622f451688ad1ed,C,392,Iterative,0.0000006960,1176
a849bbc47e7140279622f451688ad1ed,C,392,Dynamic,0.0000144710,2743
a849bbc47e7140279622f451688ad1ed,C,393,Iterative,0.0000006050,1179
a849bbc47e7140279622f451688ad1ed,C,393,Dynamic,0.0000145360,2750
a849bbc47e7140279622f451688ad1ed,C,394,Iterative,0.0000006550,1182
a849bbc47e7140279622f451688ad1ed,C,394,Dynamic,0.0000132850,2757
a849bbc47e7140279622f451688ad1ed,C,395,Iterative,0.0000006410,1185
a849bbc47e7140279622f451688ad1ed,C,395,Dynamic,0.0000138630,2764
a849bbc47e7140279622f451688ad1ed,C,396,Iterative,0.0000006630,1188
a849bbc47e7140279622f451688ad1ed,C,396,Dynamic,0.0000152040,2771
a849bbc47e7140279622f451688ad1ed,C,397,Iterative,0.0000006870,1191
a849bbc47e7140279622f451688ad1ed,C,397,Dynamic,0.0000136630,2778
a849bbc47e7140279622f451688ad1ed,C,398,Iterative,0.0000007500,1194
a849bbc47e7140279622f451688ad1ed,C,398,Dynamic,0.0000125400,2785
a849bbc47e7140279622f451688ad1ed,C,399,Iterative,0.0000006400,1197
a849bbc47e7140279622f451688ad1ed,C,399,Dynamic,0.0000127520,2792
a849bbc47e7140279622f451688ad1ed,C,400,Iterative,0.0000006440,1200
a849bbc47e7140279622f451688ad1ed,C,400,Dynamic,0.0000152670,2799
a849bbc47e7140279622f451688ad1ed,C,401,Iterative,0.0000007130,1203
a849bbc47e7140279622f451688ad1ed,C,401,Dynamic,0.0000143580,2806
a849bbc47e7140279622f451688ad1ed,C,402,Iterative,0.0000007010,1206
a849bbc47e7140279622f451688ad1ed,C,402,Dynamic,0.0000127100,2813
a849bbc47e7140279622f451688ad1ed,C,403,Iterative,0.0000006270,1209
a849bbc47e7140279622f451688ad1ed,C,403,Dynamic,0.0000129940,2820
a849bbc47e7140279622f451688ad1ed,C,404,Iterative,0.0000006470,1212
a849bbc47e7140279622f451688ad1ed,C,404,Dynamic,0.0000129960,2827
a849bbc47e7140279622f451688ad1ed,C,405,Iterative,0.0000006870,1215
a849bbc47e7140279622f451688ad1ed,C,405,Dynamic,0.0000155280,2834
a849bbc47e7140279622f451688ad1ed,C,406,Iterative,0.0000006430,1218
a849bbc47e7140279622f451688ad1ed,C,406,Dynamic,0.0000127770,2841
a849bbc47e7140279622f451688ad1ed,C,407,Iterative,0.0000007310,1221
a849bbc47e7140279622f451688ad1ed,C,407,Dynamic,0.0000123730,2848
a849bbc47e7140279622f451688ad1ed,C,408,Iterative,0.0000006900,1224
a849bbc47e7140279622f451688ad1ed,C,408,Dynamic,0.0000164130,2855
a849bbc47e7140279622f451688ad1ed,C,409,Iterative,0.0000006490,1227
a849bbc47e7140279622f451688ad1ed,C,409,Dynamic,0.0000131440,2862
a849bbc47e7140279622f451688ad1ed,C,410,Iterative,0.0000007080,1230
a849bbc47e7140279622f451688ad1ed,C,410,Dynamic,0.0000150440,2869
a849bbc47e7140279622f451688ad1ed,C,411,Iterative,0.0000006390,1233
a849bbc47e7140279622f451688ad1ed,C,411,Dynamic,0.0000134120,2876
a849bbc47e7140279622f451688ad1ed,C,412,Iterative,0.0000006710,1236
a849bbc47e7140279622f451688ad1ed,C,412,Dynamic,0.0000155200,2883
a849bbc47e7140279622f451688ad1ed,C,413,Iterative,0.0000006430,1239
a849bbc47e7140279622f451688ad1ed,C,413,Dynamic,0.0000134650,2890
a849bbc47e7140279622f451688ad1ed,C,414,Iterative,0.0000006610,1242
a849bbc47e7140279622f451688ad1ed,C,414,Dynamic,0.0000151860,2897
a849bbc47e7140279622f451688ad1ed,C,415,Iterative,0.0000007000,1245
a849bbc47e7140279622f451688ad1ed,C,415,Dynamic,0.0000123740,2904
a849bbc47e7140279622f451688ad1ed,C,416,Iterative,0.0000008400,1248
a849bbc47e7140279622f451688ad1ed,C,416,Dynamic,0.0000143890,2911
a849bbc47e7140279622f451688ad1ed,C,417,Iterative,0.0000007050,1251
a849bbc47e7140279622f451688ad1ed,C,417,Dynamic,0.0000151210,2918
a849bbc47e7140279622f451688ad1ed,C,418,Iterative,0.0000004620,1254
a849bbc47e7140279622f451688ad1ed,C,418,Dynamic,0.0000154820,2925
a849bbc47e7140279622f451688ad1ed,C,419,Iterative,0.0000006370,1257
a849bbc47e7140279622f451688ad1ed,C,419,Dynamic,0.0000146690,2932
a849bbc47e7140279622f451688ad1ed,C,420,Iterative,0.0000007110,1260
a849bbc47e7140279622f451688ad1ed,C,420,Dynamic,0.0000148610,2939
a849bbc47e7140279622f451688ad1ed,C,421,Iterative,0.0000007120,1263
a849bbc47e7140279622f451688ad1ed,C,421,Dynamic,0.0000154960,2946
a849bbc47e7140279622f451688ad1ed,C,422,Iterative,0.0000006620,1266
a849bbc47e7140279622f451688ad1ed,C,422,Dynamic,0.0000137420,2953
a849bbc47e7140279622f451688ad1ed,C,423,Iterative,0.0000007440,1269
a849bbc47e7140279622f451688ad1ed,C,423,Dynamic,0.0000140980,2960
a849bbc47e7140279622f451688ad1ed,C,424,Iterative,0.0000006640,1272
a849bbc47e7140279622f451688ad1ed,C,424,Dynamic,0.0000146740,2967
a849bbc47e7140279622f451688ad1ed,C,425,Iterative,0.0000006770,1275
a849bbc47e7140279622f451688ad1ed,C,425,Dynamic,0.0000122830,2974
a849bbc47e7140279622f451688ad1ed,C,426,Iterative,0.0000007170,1278
a849bbc47e7140279622f451688ad1ed,C,426,Dynamic,0.0000143810,2981
a849bbc47e7140279622f451688ad1ed,C,427,Iterative,0.0000006580,1281
a849bbc47e7140279622f451688ad1ed,C,427,Dynamic,0.0000148360,2988
a849bbc47e7140279622f451688ad1ed,C,428,Iterative,0.0000007190,1284
a849bbc47e7140279622f451688ad1ed,C,428,Dynamic,0.0000162680,2995
a849bbc47e7140279622f451688ad1ed,C,429,Iterative,0.0000007320,1287
a849bbc47e7140279622f451688ad1ed,C,429,Dynamic,0.0000155980,3002
a849bbc47e7140279622f451688ad1ed,C,430,Iterative,0.0000006420,1290
a849bbc47e7140279622f451688ad1ed,C,430,Dynamic,0.0000162370,3009
a849bbc47e7140279622f451688ad1ed,C,431,Iterative,0.0000006750,1293
a849bbc47e7140279622f451688ad1ed,C,431,Dynamic,0.0000145660,3016
a849bbc47e7140279622f451688ad1ed,C,432,Iterative,0.0000007150,1296
a849bbc47e7140279622f451688ad1ed,C,432,Dynamic,0.0000152630,3023
a849bbc47e7140279622f451688ad1ed,C,433,Iterative,0.0000008040,1299
a849bbc47e7140279622f451688ad1ed,C,433,Dynamic,0.0000162610,3030
a849bbc47e7140279622f451688ad1ed,C,434,Iterative,0.0000006820,1302
a849bbc47e7140279622f451688ad1ed,C,434,Dynamic,0.0000158210,3037
a849bbc47e7140279622f451688ad1ed,C,435,Iterative,0.0000007650,1305
a849bbc47e7140279622f451688ad1ed,C,435,Dynamic,0.0000163870,3044
a849bbc47e7140279622f451688ad1ed,C,436,Iterative,0.0000008950,1308
a849bbc47e7140279622f451688ad1ed,C,436,Dynamic,0.0000155620,3051
a849bbc47e7140279622f451688ad1ed,C,437,Iterative,0.0000006900,1311
a849bbc47e7140279622f451688ad1ed,C,437,Dynamic,0.0000156690,3058
a849bbc47e7140279622f451688ad1ed,C,438,Iterative,0.0000006990,1314
a849bbc47e7140279622f451688ad1ed,C,438,Dynamic,0.0000176610,3065
a849bbc47e7140279622f451688ad1ed,C,439,Iterative,0.0000007060,1317
a849bbc47e7140279622f451688ad1ed,C,439,Dynamic,0.0000162090,3072
a849bbc47e7140279622f451688ad1ed,C,440,Iterative,0.0000007640,1320
a849bbc47e7140279622f451688ad1ed,C,440,Dynamic,0.0000164430,3079
a849bbc47e7140279622f451688ad1ed,C,441,Iterative,0.0000007480,1323
a849bbc47e7140279622f451688ad1ed,C,441,Dynamic,0.0000176840,3086
a849bbc47e7140279622f451688ad1ed,C,442,Iterative,0.0000006800,1326
a849bbc47e7140279622f451688ad1ed,C,442,Dynamic,0.0000163240,3093
a849bbc47e7140279622f451688ad1ed,C,443,Iterative,0.0000006710,1329
a849bbc47e7140279622f451688ad1ed,C,443,Dynamic,0.0000152950,3100
a849bbc47e7140279622f451688ad1ed,C,444,Iterative,0.0000007460,1332
a849bbc47e7140279622f451688ad1ed,C,444,Dynamic,0.0000164290,3107
a849bbc47e7140279622f451688ad1ed,C,445,Iterative,0.0000007460,1335
a849bbc47e7140279622f451688ad1ed,C,445,Dynamic,0.0000160370,3114
a849bbc47e7140279622f451688ad1ed,C,446,Iterative,0.0000007900,1338
a849bbc47e7140279622f451688ad1ed,C,446,Dynamic,0.0000160910,3121
a849bbc47e7140279622f451688ad1ed,C,447,Iterative,0.0000007600,1341
a849bbc47e7140279622f451688ad1ed,C,447,Dynamic,0.0000173890,3128
a849bbc47e7140279622f451688ad1ed,C,448,Iterative,0.0000007530,1344
a849bbc47e7140279622f451688ad1ed,C,448,Dynamic,0.0000158620,3135
a849bbc47e7140279622f451688ad1ed,C,449,Iterative,0.0000007270,1347
a849bbc47e7140279622f451688ad1ed,C,449,Dynamic,0.0000165210,3142
a849bbc47e7140279622f451688ad1ed,C,450,Iterative,0.0000007550,1350
a849bbc47e7140279622f451688ad1ed,C,450,Dynamic,0.0000157020,3149
a849bbc47e7140279622f451688ad1ed,C,451,Iterative,0.0000006890,1353
a849bbc47e7140279622f451688ad1ed,C,451,Dynamic,0.0000270690,3156
a849bbc47e7140279622f451688ad1ed,C,452,Iterative,0.0000007080,1356
a849bbc47e7140279622f451688ad1ed,C,452,Dynamic,0.0000166790,3163
a849bbc47e7140279622f451688ad1ed,C,453,Iterative,0.0000007620,1359
a849bbc47e7140279622f451688ad1ed,C,453,Dynamic,0.0000174050,3170
a849bbc47e7140279622f451688ad1ed,C,454,Iterative,0.0000007060,1362
a849bbc47e7140279622f451688ad1ed,C,454,Dynamic,0.0000169500,3177
a849bbc47e7140279622f451688ad1ed,C,455,Iterative,0.0000007980,1365
a849bbc47e7140279622f451688ad1ed,C,455,Dynamic,0.0000189660,3184
a849bbc47e7140279622f451688ad1ed,C,456,Iterative,0.0000007110,1368
a849bbc47e7140279622f451688ad1ed,C,456,Dynamic,0.0000169100,3191
a849bbc47e7140279622f451688ad1ed,C,457,Iterative,0.0000007190,1371
a849bbc47e7140279622f451688ad1ed,C,457,Dynamic,0.0000160870,3198
a849bbc47e7140279622f451688ad1ed,C,458,Iterative,0.0000008600,1374
a849bbc47e7140279622f451688ad1ed,C,458,Dynamic,0.0000169300,3205
a849bbc47e7140279622f451688ad1ed,C,459,Iterative,0.0000313160,1377
a849bbc47e7140279622f451688ad1ed,C,459,Dynamic,0.0000158570,3212
a849bbc47e7140279622f451688ad1ed,C,460,Iterative,0.0000007720,1380
a849bbc47e7140279622f451688ad1ed,C,460,Dynamic,0.0000158850,3219
a849bbc47e7140279622f451688ad1ed,C,461,Iterative,0.0000007020,1383
a849bbc47e7140279622f451688ad1ed,C,461,Dynamic,0.0000172120,3226
a849bbc47e7140279622f451688ad1ed,C,462,Iterative,0.0000007510,1386
a849bbc47e7140279622f451688ad1ed,C,462,Dynamic,0.0000171490,3233
a849bbc47e7140279622f451688ad1ed,C,463,Iterative,0.0000007060,1389
a849bbc47e7140279622f451688ad1ed,C,463,Dynamic,0.0000161590,3240
a849bbc47e7140279622f451688ad1ed,C,464,Iterative,0.0000007200,1392
a849bbc47e7140279622f451688ad1ed,C,464,Dynamic,0.0000156030,3247
a849bbc47e7140279622f451688ad1ed,C,465,Iterative,0.0000007230,1395
a849bbc47e7140279622f451688ad1ed,C,465,Dynamic,0.0000160300,3254
a849bbc47e7140279622f451688ad1ed,C,466,Iterative,0.0000007380,1398
a849bbc47e7140279622f451688ad1ed,C,466,Dynamic,0.0000156780,3261
a849bbc47e7140279622f451688ad1ed,C,467,Iterative,0.0000006960,1401
a849bbc47e7140279622f451688ad1ed,C,467,Dynamic,0.0000183360,3268
a849bbc47e7140279622f451688ad1ed,C,468,Iterative,0.0000008080,1404
a849bbc47e7140279622f451688ad1ed,C,468,Dynamic,0.0000157360,3275
a849bbc47e7140279622f451688ad1ed,C,469,Iterative,0.0000007280,1407
a849bbc47e7140279622f451688ad1ed,C,469,Dynamic,0.0000158620,3282
a849bbc47e7140279622f451688ad1ed,C,470,Iterative,0.0000007510,1410
a849bbc47e7140279622f451688ad1ed,C,470,Dynamic,0.0000163410,3289
a849bbc47e7140279622f451688ad1ed,C,471,Iterative,0.0000007020,1413
a849bbc47e7140279622f451688ad1ed,C,471,Dynamic,0.0000153830,3296
a849bbc47e7140279622f451688ad1ed,C,472,Iterative,0.0000007190,1416
a849bbc47e7140279622f451688ad1ed,C,472,Dynamic,0.0000183320,3303
a849bbc47e7140279622f451688ad1ed,C,473,Iterative,0.0000007300,1419
a849bbc47e7140279622f451688ad1ed,C,473,Dynamic,0.0000170890,3310
a849bbc47e7140279622f451688ad1ed,C,474,Iterative,0.0000007570,1422
a849bbc47e7140279622f451688ad1ed,C,474,Dynamic,0.0000165980,3317
a849bbc47e7140279622f451688ad1ed,C,475,Iterative,0.0000007320,1425
a849bbc47e7140279622f451688ad1ed,C,475,Dynamic,0.0000160490,3324
a849bbc47e7140279622f451688ad1ed,C,476,Iterative,0.0000007700,1428
a849bbc47e7140279622f451688ad1ed,C,476,Dynamic,0.0000201990,3331
a849bbc47e7140279622f451688ad1ed,C,477,Iterative,0.0000008450,1431
a849bbc47e7140279622f451688ad1ed,C,477,Dynamic,0.0000182570,3338
a849bbc47e7140279622f451688ad1ed,C,478,Iterative,0.0000007860,1434
a849bbc47e7140279622f451688ad1ed,C,478,Dynamic,0.0000169610,3345
a849bbc47e7140279622f451688ad1ed,C,479,Iterative,0.0000007550,1437
a849bbc47e7140279622f451688ad1ed,C,479,Dynamic,0.0000179200,3352
a849bbc47e7140279622f451688ad1ed,C,480,Iterative,0.0000007410,1440
a849bbc47e7140279622f451688ad1ed,C,480,Dynamic,0.0000182170,3359
a849bbc47e7140279622f451688ad1ed,C,481,Iterative,0.0000007370,1443
a849bbc47e7140279622f451688ad1ed,C,481,Dynamic,0.0000180260,3366
a849bbc47e7140279622f451688ad1ed,C,482,Iterative,0.0000009640,1446
a849bbc47e7140279622f451688ad1ed,C,482,Dynamic,0.0000184310,3373
a849bbc47e7140279622f451688ad1ed,C,483,Iterative,0.0000007280,1449
a849bbc47e7140279622f451688ad1ed,C,483,Dynamic,0.0000156990,3380
a849bbc47e7140279622f451688ad1ed,C,484,Iterative,0.0000007310,1452
a849bbc47e7140279622f451688ad1ed,C,484,Dynamic,0.0000170270,3387
a849bbc47e7140279622f451688ad1ed,C,485,Iterative,0.0000008120,1455
a849bbc47e7140279622f451688ad1ed,C,485,Dynamic,0.0000183740,3394
a849bbc47e7140279622f451688ad1ed,C,486,Iterative,0.0000007480,1458
a849bbc47e7140279622f451688ad1ed,C,486,Dynamic,0.0000180840,3401
a849bbc47e7140279622f451688ad1ed,C,487,Iterative,0.0000007580,1461
a849bbc47e7140279622f451688ad1ed,C,487,Dynamic,0.0000182120,3408
a849bbc47e7140279622f451688ad1ed,C,488,Iterative,0.0000008260,1464
a849bbc47e7140279622f451688ad1ed,C,488,Dynamic,0.0000164950,3415
a849bbc47e7140279622f451688ad1ed,C,489,Iterative,0.0000008300,1467
a849bbc47e7140279622f451688ad1ed,C,489,Dynamic,0.0000199380,3422
a849bbc47e7140279622f451688ad1ed,C,490,Iterative,0.0000008160,1470
a849bbc47e7140279622f451688ad1ed,C,490,Dynamic,0.0000163970,3429
a849bbc47e7140279622f451688ad1ed,C,491,Iterative,0.0000008220,1473
a849bbc47e7140279622f451688ad1ed,C,491,Dynamic,0.0000161650,3436
a849bbc47e7140279622f451688ad1ed,C,492,Iterative,0.0000007860,1476
a849bbc47e7140279622f451688ad1ed,C,492,Dynamic,0.0000169000,3443
a849bbc47e7140279622f451688ad1ed,C,493,Iterative,0.0000007260,1479
a849bbc47e7140279622f451688ad1ed,C,493,Dynamic,0.0000183180,3450
a849bbc47e7140279622f451688ad1ed,C,494,Iterative,0.0000007220,1482
a849bbc47e7140279622f451688ad1ed,C,494,Dynamic,0.0000296300,3457
a849bbc47e7140279622f451688ad1ed,C,495,Iterative,0.0000008340,1485
a849bbc47e7140279622f451688ad1ed,C,495,Dynamic,0.0000179930,3464
a849bbc47e7140279622f451688ad1ed,C,496,Iterative,0.0000008550,1488
a849bbc47e7140279622f451688ad1ed,C,496,Dynamic,0.0000172280,3471
a849bbc47e7140279622f451688ad1ed,C,497,Iterative,0.0000008330,1491
a849bbc47e7140279622f451688ad1ed,C,497,Dynamic,0.0000186080,3478
a849bbc47e7140279622f451688ad1ed,C,498,Iterative,0.0000007530,1494
a849bbc47e7140279622f451688ad1ed,C,498,Dynamic,0.0000165990,3485
a849bbc47e7140279622f451688ad1ed,C,499,Iterative,0.0000007680,1497
a849bbc47e7140279622f451688ad1ed,C,499,Dynamic,0.0000158630,3492
a849bbc47e7140279622f451688ad1ed,C,500,Iterative,0.0000007660,1500
a849bbc47e7140279622f451688ad1ed,C,500,Dynamic,0.0000172450,3499
38179110c48646d6b1c13410c097d4c9,C,1,Iterative,0.0000000830,1
38179110c48646d6b1c13410c097d4c9,C,1,Dynamic,0.0000000890,2
38179110c48646d6b1c13410c097d4c9,C,1,Recursive,0.0000000820,2
38179110c48646d6b1c13410c097d4c9,C,2,Iterative,0.0000001070,6
38179110c48646d6b1c13410c097d4c9,C,2,Dynamic,0.0000064620,13
38179110c48646d6b1c13410c097d4c9,C,2,Recursive,0.0000001440,8
38179110c48646d6b1c13410c097d4c9,C,3,Iterative,0.0000001060,9
38179110c48646d6b1c13410c097d4c9,C,3,Dynamic,0.0000063550,20
38179110c48646d6b1c13410c097d4c9,C,3,Recursive,0.0000001670,14
38179110c48646d6b1c13410c097d4c9,C,4,Iterative,0.0000000790,12
38179110c48646d6b1c13410c097d4c9,C,4,Dynamic,0.0000074640,27
38179110c48646d6b1c13410c097d4c9,C,4,Recursive,0.0000001830,26
38179110c48646d6b1c13410c097d4c9,C,5,Iterative,0.0000001080,15
38179110c48646d6b1c13410c097d4c9,C,5,Dynamic,0.0000058110,34
38179110c48646d6b1c13410c097d4c9,C,5,Recursive,0.0000002480,44
38179110c48646d6b1c13410c097d4c9,C,6,Iterative,0.0000001140,18
38179110c48646d6b1c13410c097d4c9,C,6,Dynamic,0.0000141800,41
38179110c48646d6b1c13410c097d4c9,C,6,Recursive,0.0000003190,74
38179110c48646d6b1c13410c097d4c9,C,7,Iterative,0.0000001140,21
38179110c48646d6b1c13410c097d4c9,C,7,Dynamic,0.0000069640,48
38179110c48646d6b1c13410c097d4c9,C,7,Recursive,0.0000003980,122
38179110c48646d6b1c13410c097d4c9,C,8,Iterative,0.0000001200,24
38179110c48646d6b1c13410c097d4c9,C,8,Dynamic,0.0000064510,55
38179110c48646d6b1c13410c097d4c9,C,8,Recursive,0.0000004500,200
38179110c48646d6b1c13410c097d4c9,C,9,Iterative,0.0000001180,27
38179110c48646d6b1c13410c097d4c9,C,9,Dynamic,0.0000079920,62
38179110c48646d6b1c13410c097d4c9,C,9,Recursive,0.0000005370,326
38179110c48646d6b1c13410c097d4c9,C,10,Iterative,0.0000001200,30
38179110c48646d6b1c13410c097d4c9,C,10,Dynamic,0.0000072020,69
38179110c48646d6b1c13410c097d4c9,C,10,Recursive,0.0000009020,530
38179110c48646d6b1c13410c097d4c9,C,11,Iterative,0.0000001190,33
38179110c48646d6b1c13410c097d4c9,C,11,Dynamic,0.0000077510,76
38179110c48646d6b1c13410c097d4c9,C,11,Recursive,0.0000010920,860
38179110c48646d6b1c13410c097d4c9,C,12,Iterative,0.0000001260,36
38179110c48646d6b1c13410c097d4c9,C,12,Dynamic,0.0000077250,83
38179110c48646d6b1c13410c097d4c9,C,12,Recursive,0.0000016650,1394
38179110c48646d6b1c13410c097d4c9,C,13,Iterative,0.0000001320,39
38179110c48646d6b1c13410c097d4c9,C,13,Dynamic,0.0000066510,90
38179110c48646d6b1c13410c097d4c9,C,13,Recursive,0.0000022490,2258
38179110c48646d6b1c13410c097d4c9,C,14,Iterative,0.0000001290,42
38179110c48646d6b1c13410c097d4c9,C,14,Dynamic,0.0000068170,97
38179110c48646d6b1c13410c097d4c9,C,14,Recursive,0.0000035300,3656
38179110c48646d6b1c13410c097d4c9,C,15,Iterative,0.0000001320,45
38179110c48646d6b1c13410c097d4c9,C,15,Dynamic,0.0000068550,104
38179110c48646d6b1c13410c097d4c9,C,15,Recursive,0.0000052660,5918
38179110c48646d6b1c13410c097d4c9,C,16,Iterative,0.0000001290,48
38179110c48646d6b1c13410c097d4c9,C,16,Dynamic,0.0000064770,111
